lat,long,name,firstname,live_year,Dates de vie et de mort,Ville ou pays d'origine,Liens familiaux,Titre,Lieux d'habitations,Œuvres parisiennes,Œuvres versaillaises,autres œuvres,notes,documents,Collaborations connues,Inventaire après décès
,,DESJARDINS ou VAN DER BOGAERT,Martin,,,Né à Bréda,"Fils de Jacob van der Bogaert et Jeanne de Cours. Se marie avec Marie Cadaine, fille de son logeur Jean Cadaine et sœur du sculpteur Guillaume Cadaine, trois enfants dont l'un, Jacques sera controleur des bâtiments du roi à Marly et se mariera avec Marie-Julie Hardouin, nièce de Jules Hardouin-Mansart. Le frère de Martin Desjardins, Jacques  est fondeur et sculpteur des bâtiments du roi. Son neveux Jacques Desjardins est sculpteur et fondeur du roi","Faisiat partie de l'académie de ST Luc à Antwerp.Reçu à l'académie en 1671, assistant professeur en 1672, professeur en 1675 en 1700 il est dit sculpteur ordinaire du roi et recteur à l'Académie royale de peinture et sculpture, 1718 : qualifié de fondeur et sculpteur du roi FL21211. 1686 : recteur de l'académie royale de peinture et sculpture.","Avant d'arriver en France, passe par l'angleterre. Lors de son arrivée en France, il est très bien reçu par les sculpteurs Houzeau, Van Opstal et Buirette. Locataire  dans la maison de Jean Cadaine, riche marchand d'or, d'argent et de soie rue du Cimetière, paroisse St Nicolas des champs. En 1679 vit rue des deux portes, paroisse st sauveur. Son atelier était à l'hôtel de St Chaumont,  (bail 1679)/ En 1697, 98 et 1718 habite dans le Louvre (F.L. 21209, FL 21210 et 21211. En 1693 : il habite rue St Marc en dehors de la porte Montmartre, paroisse ST Eustache. Meurt en 1694, très riche, dans son appartement du Vieux Louvre. Avait deux ateliers, l'un au Vieux Louvre, l'autre près de la porte Richelieu.","Marché en 1679, 1681 et 1682 avec le maréchal de la Feuillade pour une statue du roi et des figures et autres ouvrages. 1658 : décoration de l'escalier de l'hôtel Salé.Vers 1660 : décoration des escaliers de l'hôtel de Beauvais. 1660 : ST Bénédicte, statue en stuc, pour l'""glise des Bénédictines du St Sacrement rue Casette.  Vers 1660 : Christ apparaissat à Marie-Magdelaine, groupe en terre cuite pour l'église des Carmélites rue de Vaugirard.  Vers 1662 : travaux pour l'église de Sainte Catherine de la Couture.  1666 : tabernacle, pour l'autel majeur de St Catherine de la Couture. Vers 1668 : tombe de la famille Champrond, chapelle de St Louis dans l'église de ST Paul ST Louis.  1669-71 : sculpture sur les frontons du château de l'Isle Adam. 1670 : grand modèle d'un groupe de captives, arc de triomphe de la porte St Antoine. 1670-71 : pour le collège des quatre nations : Force et Justice, deux figures en gaut relief, pierre et 1671 : travaux sur la chapelle.  1671 : tombeau d'Antoine d'Aubray, comte d'Offemont, marbre. 1671 : Hercule couronné par la gloire, bas relief, marbre, pièce de réception pour l'académie. 1672 : anges pour le service funéraire du chancelier Séguier. Salon de 1673 : Apollon poursuivant Daphné, bas relief et Justice, bas relief. 1673-74 : St Luc et ST Jean pour la chapelle du collège des quatre nations. 1674 : la conquête de Besançon, Porte St Martin. 1676-77 : travaux sur le petit modèle du dôme des Invalides.1677-78 : travaux sur le modèle en plâtre du dôme des Invalides. 1677-78 : travaux sur la lanterne du dôme des Invalides. Avant 1679 : travaux sur l'""glise de St Louis en L'ile. 1679 : travaux sur deux pavillons à l'avant de l'hôtel des Inavlides, trophés et armes en bas reliefs en collaboration avec Le Hongre, Jouvenet, Mazeline. 1679 : deux bénitiers, église St Louis des Invalides. 1681-86 : Vierge et enfants, autel de la vierge dans l'église de la Sorbonne. 1682-85 : travaux pour la place des Victoires (monument). 1612-95 : buste en marbre de Pierre Mignard, offert à l'académie par la fille du peintre, la comtesse de Feuquières. Vers 1690 : tombeau de Poisson à l'église ST Sauveur.","De nombreux travaux à Versailles dont : 1670-71 travaux sur la façade nord du bâtiment central de Versailles, 1672 : statue de Junon, pierre de St Leu. 1673-74 : plusieurs fontaines dans le labyrinthe, bronze. 1673-74 : l'enfant mars chevauchant un lion, groupe bronze. 1674 : quatre masques à Versailles. 1674 : travaux à l'escalier des ambassadeurs, Versailles. 1674-75 : travaux dans la chambre octogonale de l'appartement des bains, versailles. 1675-84 : Diane ou Le soir, groupe en marbre, fontaine de Diane. 1678: travaux sur des cheminées, en collaboration avec Jouvenet. 1679-83 : Louis XIV, statue en marbre, commandé par le maréchal de la Feuillade pour l'orangerie. 1680: travaux pour la Grande Ecurie, Versailles. 1687-94 : Artemisia.","1658-70 : travaux au château de Vincennes. 1660 : figures pour des appartements privés, bois. 1675-77 : travaux dans le château du Val. 1675-82 : travaux au château de Clagny. 1678 : tombeau du marquis de Vaubrun. 1687-94 : staute équestre de Louis XIV pour Aix en Provence, bronze. 1688-91 : statue équestre de Louis XIV pour la place Bellecour. 1690: buste de Marie-Thérèse, selon Guillet de ST Georges, fait en collaboration avec Girardin pour le chateau de Villacerf.  1692 : buste de Colbert de Villacerf. 1693-94 : sculpture pour la tombe de Louvois, hospice de Tonerre. (SD) modèle pour une statue de Charlemagne. (SD) Victoire, bas relief en plâtre. (SD) Homme nu tenant l'infant dans ses bras. (SD), homme en toge faisant un discours.","1651-52 apprenti à Antwerp du sculpteur Peter Verbruggen le Vieux. En reconnaissance de son œuvre, ses descendants furent annoblis par Louis XIV en 1704","MC/ET/CXV/503  et MC/ET/CXIII/183  et F.L. 21209, 21210, 21211, 21227",,"Oui, Min. Centr. Arch. Nat. Et. XXX. "
,,DESMOULINS ou DUMOULIN,Jean Baptiste,,déjà mort en 1701 FL. 21348,,"Marié à Marguerite Petit, fils Jacques FL21347",en 1689 : sculpteur FL21347,en 1689 habite rue du chantre FL21347,,,,,FL 21347 et 21348,,
,,DEZÈGRE,Nicolas,,,,,"En 1713 il est dit marbrier et sculpteur ordinaire du duc d'Orléans, dit aussi en 1718 sculpteur et bourgeois de Paris","en 1704 et 1713 il est dit habitant rue du Gros-Chenet, pareil en 1718MC/ET/X/332","1713 : quittance pour des travaux de sculpture faits dans une grande maison sise à la porte Gaillon, au bout de la rue Neuve St Augustin appartenant à François Moricet, quittance faite au duc d'antin.",,,,MC/ET/CXIII/249 et MC/ET/V/268,,
,,DEZÈGRE,Gabriel,,,,,En 1718 qualifié de sculpteur et bourgeois de Paris,En 1718 demeurant rue de VendômeMC/ET/X/332,,,,"Le 14 octobre 1720 : dicte son testament au notaires : Legs : 1.000 livres aux pauvres de Saint-Nicolas-des-Champs, sa paroisse; 200 livres à chacun de ses domestiques plus 100 livres ""pour les habits de deuil""; à la veuve Debeauvais ""gouvernante et économe de sa maison"", tout son mobilier, 1.150 livres de pension viagère et 500 livres pour ses vêtements de deuil; 1.000 livres à la maison des Pauvres-Filles-du-Sauveur, rue de Vendôme; à son neveu Michel Douart, demeurant à Maubeuge, l'usufruit de la maison qu'il possède dans cette ville; à la demoiselle Duquesne, son arrière-petite- nièce, 1.000 livres; à son neveu, Philippe Moreau, 1.000 livres de pension viagère; à ses deux neveux, enfants de son frère Nicolas Dezègre, bourgeois de Paris, [marbrier-sculpteur], qu'il institue ses légataires universels, la nue propriété de tous ses biens dont il réserve l'usufruit à leur père, lequel devra payer les rentes léguées ci-dessus plus 1.000 livres de pension viagère à chacun de ses deux fils. Exécuteur testamentaire : Robert Campion, bourgeois de Paris.",,,
,,DIVARI,Emmanuel,,,,,En 1699 : sculpteur FL. 22 240,"En 1699 habiterue ST Louis, paroisse St Barthélémy FL22 240",,,,,FL22 240,,
,,DUCRAUX,François,,,,Père : vivant scellier à Amiens,en 1686 : sculpteur FL23937,EN 1686 habite rue St Denis 23937,,,,,FL23937,,
,,DUCREUX,Michel-Joseph,,,,,En 1707 il est qualifié de maitre peintre et sculpteur MC/ET/VIII/876,En 1707 il est dit vivre sur le pont Notre Dame,,,,"Dans deux apprentissages de peintre et sculpteur en 1710 et 1714, Michel-Joseph Ducreux se qualifie de sculpteur du roi et maître peintre et sculpteur; dans les dictionnaires des artistes, il est mentionné pour avoir crée des têtes et masques de carton et de cire pour les déguisements.",MC/ET/VIII/876,,
,,DUCROCQ (ou Ducros),Philibert,,,,"Père : Isaac Ducros, gagne deniers FL 23955, Marié à Jeanne Claude Pecloré, un fils Jacques François FL23950, un fils Isaac Arnoult FL23954",en 1691 : sculpteur FL23950,"En 1688 et 1691, habite rue St germain FL 23950 et FL23954",,,,,FL 23950 et FL23954 et 23955,,
,,DUMONT,François,,1688- 1726,Paris,"Fils de Pierre Dumont membre de l’académie de St Luc, sculpteur de la chapelle du roi et sculpteur ordinaire du duc de Lorraine. Marié à Anne-Françoise Coypel","premier prix de sculpture en 1709 mais ne va pas à Rome. Agrée en 1711, nommé académicien en 1712 sur une statuette en marbre représentant un Titan foudroyé et devint adjoint professeur en 1723. Travaille sur différents ouvrages à Nancy, en 1721 obtient le titre de premier sculpeur du duc de Lorraine. En 1712 qualifié de sculpteur ordinaire du Roy FL 24523",En 1717 il habite rue du Bac,"1712 : Titan Foudroyé, statuette en marbre, morceau de réception à l'académie. (SD) Saint Pierre et un ange tenant les clés, St Paul et un ange tenant l'épée, statues en pierre de 3m de haut dans les deux niches du second ordre du portail latéral gauche de l'église Saint Sulpice, ainsi que deux groupes d'anges dans les extrémités de ce même portail et un motif décoratif se composant d'une tiare, de clés et d'une coix sur le sommet de ce même fronton. 1725 : ST Joseph et St Jean-Baptiste à ST Sulpice.","1709-1711 : les armes du roi soutenues par deux anges, bas relief dans la chapelle du château de Versailles","1719 : Monument à Joseph Bonnier, trésorier des Etats de Languedoc, destiné à être érigé à Montpellier dans l'église des Récollets. 1721 : le modèle d'un autel pour Nancy. 1721 ; un fronton sculpté à Nancy.1725 : plusieurs modèles représentant une Cérès coiffée d'épis de blé pour le roi. (SD) mausolée du duc de Melun à Lille dans l'église des Domincains.",,MC/ET/XXXVI/361  et FL24523 et LAMI,"En 1717 : quittance à François-Benoit Massou, sculpteur du roi pour 80 livres de rente sur les aides et gabelles consitués à leur profit par le prévôt des marchand et les échevins de Paris",
,,DUMOULIN,Baptiste,,,,"Marié à Marguerite Petit, une fille Catherine Marguerite (FL24564), un fils François FL24562, une fille Marie Elizabeth FL24566, un fils Charles FL24568, un fils Jean FL24569","En 1679 : sculpteur FL24564, en 1683 : sculpteur du roi FL24562","En 1679 habite rue Champfleury FL24564, en 1683 habite rue du chantre FL24562, toujours en 1685 FL24566, toujours en 1687 FL24568, toujours en 1691 FL24569",,,,,"FL24564, FL24562, FL24566 FL24568, FL24569",,
,,DUMOULIN,Jean-Baptiste,,,,,En 1686 : sculpteur,En 1686 : habite rue du chantre FL32528,,,,,FL32528,,
,,DUPONT,François,,,,"fils de Jean Dupont aussi maitre sculpteur, marié à Magdeleine Mezière. Beau frère : Pierre Vineux : également sculpteur FL24836. Un fils : Jacques FL24837, un fils Edme François FL24838",Maitre sculpteur dans tous nos actes (FL),"En 1687 habite pont au change, au petit Paradis FL24837, toujours en 1698 FL24838 et FL 24839, toujours en 1701 FL24840",,,,,FL 24836 FL24837 FL 24839 FL24840,,
,,FAUGER ou FAUQUER ou FAUTIER ou FOUQUER,Jean-Baptiste,,,,"Marié à Marie Delahaye, une fille : Marie Anne, une fille : Catherine, une fille Barbe, un fils : Philippe, une fille : Louise Françoise, un fils : Claude ","en 1671 et 1673 : sculpteur FL26258, FL26259","DE 1671 à1674: habite rue Thibault Audé FL26258, FL26259 FL26275; de 1676 à 1678 habite quai de la MégisserieFL 27630, FL26270, FL26271; en 1679 habite rue Bétisy FL26282",,,,,"FL26258, FL26259, FL26270, FL26271, FL26274, FL 26275 FL26276 FL26282 FL27630",,
,,FERIS,Didier,,,,,En 1685 : scultpeur et peintre FL26557,"En 1685 habite rue des Carmes, paroisse de ST benoist FL26557",,,,,FL26557,,
,,FLAMEN,Anselme,,1647-1717,Né à ST Omer,"En 1710 il est dit marié à Louise Blarst ou Blare ou Blart, se marie en 1680. Fils de Jean Flaman, vivant marchand à St Omer. Un Fils : Anselme, une fille : Marie-Louise, deux jumeaux : Antoine Charles et Jacques, un fils : Georges André, un fils : François, une fille : Louise Marie, une fille : Louise Catherine, un fils : Bon, une fille : Magdelaine, une fille : Suzanne, une fille : Louise.",En 1673 : remporte le 3ème prix de sculpture à l'école académique et fut envoyé à Rome comme pensionnaire du roi en 1675. En 1680 : sculpteur ordinaire du roi FL27009. En 1681 : reçu memebre de l'académie royale de peinture et de sculpture sur un médaillon en marbre représentant St Jérôme.  1694 : nommé adjoint professeur et professeur en 1701. En 1710 il est dit sculpteur du Roi et professeur à l'Académie (MC/ET/X/294 ),"De 1675 à 1679 : habite à Rome. De 1680 à 1691 : habite rue du Cocq. FL27010 - FL27031. En 1691-97 : habite dans le Louvre FL27016 FL27017. au moment de sa mort en 1717 habite rue du Louvre, près les Pères de l'Oratoire. 
 En 1710 il est dit habitant Rue st Gemrain l'auxerrois","1681 : ST Jérôme, médaillon ovale en marbre, morceau de réception à l'académie. (SD) un génie ailé, chapelle st grégoire, église des Invalides. (SD) deux prophètes, haut relief en plâtre doré, chapelle St Jérôme, église des Invalides. (SD), deux prophètes, bas relief en plâtre doré, chapelle saint augustin, église des Invalides. (SD) deux autres prophètes pour les Invalides. 1690-1707, concert d'anges, haut relief en plâtre doré, chapelle St Ambroise, église des Invalides.  1691 : figure en plomb pour le dessus de la lanterne du dôme des Invalides.  1699 : une figure d'anges pour les Invalides. 1700-1701 : médaillon représentant Charles Le Chauve pour l'église des Invalides. Salon de 1704 : diane, buste en bronze, Flore, buste en bronze, Cupidon, statue en marbre.  1714 : un ange portant la lance, statue en bronze, notre dame de Paris.  (SD) L'apothéose d'Elie dans un char de feu, carmélites de la rue St Jacques.  Le miracle de la manne, bas relief en argent provenant d'un tabernacle de l'église des carmélites. L'annonciation de la vierge, bas relief en bronze doré, carmélites. Deux anges, carmélites.  Mausolée du duc de Noailles, chapelle de la communion église St Paul.  Statue décorant le jardin d'une maison rue du grand chantier à Paris, appartenant à Jean Marie des voigny, receveur des finances de la généralité de Rouen.","De nombreuses œuvres au château de Versailles dont : 1680-81 : Trophées et masques à la façade du château de Versailles à côté du parterre d'eau.  1680 : restauration de dix-huit figures antiques dans l'allée d'eau du parc de Versailles.  1682 : deux vases pour le pourtour de la pièce d'eau. 1684-87 : l'enlévement d'Orythie, groupe en marbre, commencé par Gaspard de Marsy et erminée par Flamen, dans le parc de Versailles, transporté en 1716 dans le parterre des Tuileries. 1688 : Le berger Cyparisse, statue en marbre, grande allée ou tapis vert du parc de Versailles.  1710-14 : nymphe de la suite de Diane, statue en marbre pour Marly. 1693 : Diane, statue en marbre, autrefois dans le parc de Marly. Avant 1688 : une nymphe de la suite de Diane, statue en marbre, bosquet des dômes de Versailles. 1703-05 : nymphes avec des enfants et des attributs, groupe en marbre, marly. 1707 : ST Chrysostome, saint Barthélémy, saint Philippe, staute en pierre de 3m de haut, balustrade extérieure de la chapelle du chateau de Versailles.  1714 : une nymphe de Diane pour Marly.","1675-79 : Faune Borghèse, copie en marbre d'après l'antique, Rome. 1675-79 : Un fleuve, figure décorant un monument élevé à la gloire de Louis XIV à l'académie de France à Rome. 1675-79 : Etude anatomique, bas relief à Rome.  1675-79 : Mars et Vénus, bas relief sculpté à Rome. 1685-87 : le faune au chevreau, statue en marbre d'après l'antique, à Rome.  1711 : Le silence et l'éloquence, statues en pierre pour Meudon.",Gaspard Marsy assiste a son mariage FL27009 et parrain de son fils Anselme FL27010. parrain de son fils Jacques : Jacques Proust FL27012. Il est l'élève de Gaspard Marsy.,"MC/ET/X/294 , FL27009, FL27010, FL27011 FL27012 FL27013 FL27014 FL27015 FL27016 FL27017 FL27018 FL27030 FL27031 FL27032 et FL61180 et LAMI",,
,,FLAMEN,Anselme III,,1680-1730,Né à Paris,"Fils d'Anselme Flamen, sculpteur du roi. Marié à Anne Oignonn un fils, né en 1712, Pierre, qui fut aussi sculpteur.","Le 26 février 1707, agrée à l'académie royale de peinture et de sculpture. 1708 : devient académicien.",Habitait au vieux Louvre,"1708 : morceau de réception, statuette en marbre représentant Plutus, dieu des richesses",En 1702 travaille à la restauration du parc de Marly,,,LAMI,,
,,FLEURY,Guillaume,,,,,"En 1719, qualifié de maitre sculpteur MC/ET/I/284",En 1719 il est dit demeurant rue Notre Dame de Bonne NouvelleMC/ET/I/284,,,,,MC/ET/I/284,,
,,FOULON,Nicolas,,,,,En 1705 il est qualifié de sculpteur sur bois MC/ET/II/27,En 1705 il est dit demeurant rue du Faubourg St Antoine MC/ET/II/27,,,,,MC/ET/II/27,,
,,FOURNIER,Pierre,,,,,Sculpteur ordinaire du roi,En 1705 il habite rue Sainte-Foy,,,,,MC/ET/CXV/321,,
,,FRANCIN,François-Alexis,,?- déjà mort en 1724,Né à Rennes,"Fils de Pierre Francin, marchand drapier. Epouse Eleonore Coustou, sœur des frères Coustou et nièce d'Antoine Coysevox, le 12 janvier 1693 sur la paroisse St Hippolyte. Son fils, Claude Francin, sera également sculpteur.",Sculpteur des Bâtiments du roi,"Etabli à Paris dès la fin du 17e siècle. En 1693, lors de son mariage, habite aux Gobelins. Dès 1694, part pour Strasbourg où il vit encore en 1710.",,,,,LAMI,,
,,FRANÇOIS,Jean,,En 1719 il est déjà mort,,Frère de Louis François,En 1676 : reçu membre de l'académie de St LUcEn 1692 : maitre sculpteur. En 1703 il est dit sculpteur ordinaire du roi,"En 1692 : demeure rue neuve ST Martin FL28034. 1703, 22 mai. - Bail pour trois ans, par Antoine Broussin, barbier, demeurant rue de Seine, Pierre Delaborde, bourgeois de Paris, et Jean Delassier, maître chirurgien, demeurant rue des Saints-Pères, à André Deharbes de Beaulieu, secrétaire de monsieur Mansart, intendant des bâtiments du roi et à Jean François, sculpteur ordinaire du roi, d'une maison et ses dépendances sise rue Neuve-Saint-Laurent, moyennant 500 livres de loyer annuel. MC/ET/I/222",En 1690 : ouvrages de sculpture au dessus des croisées des bas côtés de l'église des Invalides. 1692-1700 : sculpture aux arcs doubleaux et à la grande corniche du pourtour de l'église des Invalides.,"1687 : deux chapiteaux pilastres en marbre pour Trianon. 1704 : une gargouille sculptée à la chapelle du château de Versailles.  1705 : roses sculptées pour la grande corniche de la même chapelle. 1708-09 : bas reliefs d'enfants en pierre au dessus d'une des croisées, à l'extérieur de la chapelle de Versailles.",1684 : ouvrages à la balustrade du haut du château de St Germain en Laye.,"Oncle de Geneviève Jolibois, qui se marie à Pierre François maitre sculpteur",MC/ET/I/222 et FL28034,"Souvent en collaboration avec son frère Louis ( voir autre feuille Lami), il est assez difficule de distinguer les œuvres de Jean de celles de Lous car travaillent souvent ensemble et les comptes des bâtiments du roi ne font mention souvent de que 'François'",
,,FRANÇOIS,Pierre,,A 26 ans en 1692,,"Marié à Geneviève Jolibois, fils de Louis François, aussi maitre sculpteur",En 1692 : maitre sculpteur,En 1702 : habite rue du Chantre,,,,,FL28034 et FL28035,,
